sentence	label
rt usrId devastated to hear about earthquake in nepal amp ; north httpAddress our govt has set up a httpAddress call httpAddress httpAddress	1
rt usrId a 1D year old boy is found alive in rubble D days after #nepalquake httpAddress httpAddress	1
4 missing french couple florent amp ; agnes in httpAddress contact usrId #nepalearthquake #nepalquake httpAddress	1
its an hour of agrarian crisis in httpAddress still sending optimum relief to httpAddress #powerfulpm usrId #namo #nepalearthquake #jaihind	1
my prayers are with nepal and its httpAddress	1
google engineer dies in everest avalanche after nepal quake dan fredinburg an engineer in google s project httpAddress httpAddress	1
rt usrId #rt fantastic usrId usrId help for nepal from usrId so proud to be a #rotarian usrIdlondonsm usrIdclive usrId	1
rt usrId even #rss haters are praising their efforts in rescue n relief in #nepal #earthquake #hattsofrss usrId httpAddress	1
usrId learn the story behind nepal earthquake relief fund help saves lives . usrId httpAddress	1
if someone knows httpAddress please share and share again for him and all the other #nepal #helpnepal httpAddress	1
rt usrId httpAddress support our #nepalearthquake appeal here httpAddress and help us build back better and safer sc	1
#nz nepal earthquake race is on to rescue climbers from everest before supplies run out httpAddress #herald	1
rt usrId httpAddress people affected by httpAddress please give and help them gt ; gt ; httpAddress	1
deepest condolences for those whose near one passed in nepal disaster	1
rt usrId the gurkhas have fought for britain for DD httpAddress it s time we repaid the httpAddress donate here httpAddress	1
rt usrId #pakistan sends relief goods for quake victims in #nepal httpAddress	1
nepal earthquake kathmandu turns into city of tents as victims seek refuge the straits times httpAddress	1
rt usrId you can t help everyone but everyone can help httpAddress f b d happy sunday guys i love httpAddress pls continue to pray for	1
sending positive thoughts to nepal 6	1
#everest climbers in camp D survived but route completely destroyed by httpAddress climbers stuck in camp D and camp 2 . #nepalquake	1
rt nepal earthquake at least DD from karnataka feared stranded a day after an earthquake ravaged httpAddress httpAddress #news	1
we youth of biratnagar are standby for any need #quakenepal usrId httpAddress	1
usrId may god give nepal s people strength and power to fight up with their conditions c	1
nepal earthquake brit among DD killed foreign office confirms httpAddress	1
two ways you can join nepal s earthquake relief effort from a computer httpAddress #technews	1
devastating news #nepalearthquake	1
my heart is melting httpAddress	1
#the kathmandu hotel where the pilgrims from guwahati were lodged was badly damaged usrId usrId	0
400 people dead from the earthquake in nepal and we have people looting cvs in httpAddress hello httpAddress where are we going ?	1
you can help victims in httpAddress donate to httpAddress text redcross to DD to make a 10 httpAddress	1
DD hour control room in ministry of external affairs nepal thanks india for assistance the economic times httpAddress	1
rt usrId pray for gaza went on for D days in india while not a whimper of help for hindus suffering from #earthquake in httpAddress httpAddress	1
death roll croses DD in nepal now #earthquake	1
rip and all the others httpAddress	1
mother nature isn t always httpAddress #nepalearthquake #prayingfornepal and #india	1
boarders from usrId unite in prayer for all those affected for #nepalquake amp ; the work of usrId	1
rt usrId a search rescue worker looks for a sign of life in a collapsed apartment building in httpAddress #nepalearthquake httpAddress	1
rt usrId DD chanyeol and sehun instagram they both try to spread the word about nepal and encourage people to donate d httpAddress	1
rt usrId rss cadre leaving for relief efforts to httpAddress things they do when our media is not httpAddress httpAddress	1
rt usrId #nepalearthquake text med to DD to give 10 to help us support httpAddress message and data rates may httpAddress httpAddress	1
i have concern in gorkha district my house and all villagers lost their house and a lot of critical situations please help httpAddress	1
rt usrId amp ; outside of my home borders i am praying for httpAddress the strength culture amp ; bond of these beautiful people is so as	1
israeli family seeking neta assif missing in #nepalearthquake httpAddress	1
rt usrId hoping all is ok calgary bar own in nepal httpAddress usrId	1
rt usrId still hearing from friends and family ! sad to hear dharara tower is httpAddress #nepal #nepalearthquake #earthquake	0
only 1 million ? httpAddress	1
rt usrId #msghelpearthquakevictims green s volunteers has been sending by gutu ji to nepal s hiting area for helping earthquake	1
india s aid to nepal named operation maitri the indian army has named the aid to nepal operation maitri httpAddress httpAddress	1
rt usrId today the day the guardians of kathmandu httpAddress 15th century king pratap malla s stone httpAddress #nepalearthquake httpAddress	1
rt usrId emirates red crescent sends aid to quake hit nepal httpAddress	1
recently read the httpAddress it s httpAddress support people in nepal our prayers !	1
please pray for nepal lt ;3 httpAddress lt ;3 httpAddress	1
rt usrId take a bow for usrId amp ; usrId and all other nations who are helping for #nepalquakerelief #salute2indianforces	1
httpAddress above httpAddress httpAddress	1
rt usrId uk government giving 5m to help response to nepal earthquake which has killed more than 2 300 people httpAddress	1
how to help the victims a 7.8 magnitude earthquake rocked nepal with devastating force saturday killing httpAddress httpAddress	1
usrId i ve donated financially to the #nepalquake disaster fund but also have clothes amp ; blankets to httpAddress are u accepting those ?	1
rt usrId at least 2 263 people have died in nepal from massive #nepalearthquake and aftershocks official httpAddress httpAddress	1
poor nepal httpAddress	1
rt usrId the death toll from nepal s earthquake has risen above 4 600 officials httpAddress more than 9 200 httpAddress httpAddress	1
usrId #nepalquake #doctorswithoutborders i just made a donation to dwb to ease some of the human suffering in httpAddress	1
rt usrId all httpAddress DD houses have been collapsed in #barpak #gorkha epicenter of #nepalquake reports state radio reporter from #	0
rt usrId thoughts amp ; prayers with everyone in httpAddress #unicef is on the ground to httpAddress usrId usrId httpAddress	1
nepal scrambles to organize quake relief many flee capital httpAddress #worldnews #news #breakingnews	1
rt usrId thought are with people of nepal	1
rt usrId many of you asking where to help usrId village in gorkha is completely httpAddress here s a link to help httpAddress	1
shattered historic sites could ruin nepal economy httpAddress via usrId #easybranches httpAddress	0
rt usrId massive block of earths crust DD miles long amp ; DD miles wide lurched DD feet to south saturday over course of DD seconds	0
rt usrId more than 4 00 people have died following saturday s earthquake in nepal officials say #nepalearthquake httpAddress	1
rt usrId #nepalearthquake army aviation reaching out to difficult terrains with relief httpAddress httpAddress	1
rt usrId pls help to find my sis and her husbad usrId usrId #nepalearthquake #langtang httpAddress	1
rt usrId another nepal earthquake video uploaded online also included footage from a building collapse in egypt httpAddress	0
rt usrId my thoughts are with everyone in httpAddress sending my httpAddress	1
proud of my israel #nepalquakerelief httpAddress f f f	1
nepal quake key information known at this time the death toll climbed and aftershocks continued a day after .. httpAddress	1
rt usrId usrId thoughts and prayers for the people of httpAddress	1
rt usrId usrId mark we re raising funds for #nepalearthquake at httpAddress amp ; would love your support in spreading th	1
rt usrId fellow malaysians #nepal needs us . should you wish to donate please contact httpAddress #nepalearthquake httpAddress	1
rt usrId heartbreaking 3 617 people confirmed dead in nepal with over 7 00 httpAddress #nepalearthquake httpAddress	1
blessings for all influenced httpAddress	1
god httpAddress #nepalearthquake	1
httpAddress praying for the people affected by the massive earthquake in #nepal 4 c	1
our heart goes out to the #nepal #earthquake httpAddress usrId	1
rt usrId manisha koirala thanks indian govt pm usrId for relief help to quake hit nepal httpAddress	1
